Reference Year,Facility Name,Facility Province,Facility Description,Reporting Company,CO2 (tonnes),CH4 (tonnes CO2e),N2O (tonnes CO2e),HFC Total (tonnes CO2e),PFC Total (tonnes CO2e),SF6 (tonnes CO2e),Total Emissions (tonnes CO2e)
2022,Oshawa Assembly Plant,Ontario,Automobile and Light-Duty Motor Vehicle Manufacturing,General Motors of Canada Company,91545.303,51.1,408.63,0.0,0.0,0.0,92005.033
2022,Ottawa Health Sciences Centre (OHSC) Cogeneration Facility,Ontario,Fossil-Fuel Electric Power Generation,Ottawa Health Sciences Centre (OHSC) Cogeneration Facility,29559.02983,214.506768,203.127005,0.0,0.0,0.0,29976.6636
2022,Usine de Thurso,Quebec,Chemical Pulp Mills,Fortress Specialty Cellulose Inc.,39346.0,10740.0272,496.6895,6.11673,0.0,0.0,50588.83343
2022,CNUL Peace River Complex,Alberta,In-situ oil sands extraction,CNUL Peace River Complex,178560.1422,4280.808672,353.673505,0.0,0.0,0.0,183194.6244
2022,Mercer Peace River,Alberta,Chemical Pulp Mills,Mercer Peace River Pulp Ltd.,196504.9728,3196.8587,2982.58348,0.0,0.0,0.0,202684.415
2022,CEPSA Chimie Bécancour,Quebec,Petrochemical Manufacturing,CEPSA Chimie Bécancour,72597.0,28.56,241.15,0.0,0.0,0.0,72866.71
2022,Picton  Plant,Ontario,Cement Manufacturing,Lehigh Hanson Materials Limited,672432.6588,676.5864,485.268,0.0,0.0,0.0,673594.5132
2022,Pine River Sour Gas Plant C-085-D,British Columbia,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,419322.89,10624.04,877.15,0.0,0.0,0.0,430824.08
2022,Transmission Mainline - BC,British Columbia,Pipeline Transportation of Natural Gas,Enbridge Inc.,1012376.478,85784.188,7156.6165,0.0,0.0,0.0,1105317.283
2022,Point Aconi Generating Station,Nova Scotia,Fossil-Fuel Electric Power Generation,Nova Scotia Power Incorporated,976754.1735,681.060576,1907.1573,0.0,0.0,0.0,979342.3914
2022,Point Tupper Generating Station,Nova Scotia,Fossil-Fuel Electric Power Generation,Nova Scotia Power Incorporated,610520.6619,177.811312,2064.96957,0.0,0.0,157.45,612920.8928
2022,Poplar River Power Station,Saskatchewan,Fossil-Fuel Electric Power Generation,SaskPower,3668310.853,4604.789784,24089.73808,0.0,0.0,0.0,3697005.382
2022,Port Alberni Division,British Columbia,Paper (except Newsprint) Mills,Catalyst Paper,45972.864,3157.42,4975.9845,0.0,0.0,0.0,54106.2685
2022,Prentiss Chemical Manufacturing Facility,Alberta,Other Basic Organic Chemical Manufacturing,MEGlobal Canada ULC,148752.516,441.6692,484.261,0.0,0.0,0.0,149678.4462
2022,Prince George Refinery,British Columbia,Petroleum Refineries,Prince George Refinery,134273.5646,1091.807528,413.79485,0.0,0.0,0.0,135779.1669
2022,Progress Gas Plant 01-01-078-10 W6M,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,26713.15,3478.104,726.1,0.0,0.0,0.0,30917.354
2022,Queen Elizabeth Power Station,Saskatchewan,Fossil-Fuel Electric Power Generation,SaskPower,1218897.975,8783.991216,8313.41994,0.0,0.0,0.0,1235995.386
2022,Quirk Creek Gas Plant,Alberta,Oil and gas extraction (except oil sands),Quirk Creek Gas Plant,79039.2125,1870.3832,870.0215,0.0,0.0,0.0,81779.6172
2022,Raffinerie de Montreal,Quebec,Petroleum Refineries,Suncor Energy Inc,1126882.21,3823.428,3664.155,0.0,0.0,0.0,1134369.793
2022,Énergie Valero Inc. - Raffinerie Jean-Gaulin,Quebec,Petroleum Refineries,Valero Energy Inc,1269602.0,1527.07072,3700.036,0.0,0.0,117.5,1274946.607
2022,Mine Raglan,Quebec,Nickel-Copper Ore Mining,Glencore,128077.8739,800.568748,372.396285,0.0,0.0,12.8075,129263.6464
2022,Rainbow Lake Cogeneration Power Plant (Units 4-5),Alberta,Fossil-Fuel Electric Power Generation,Heartland Generation,330865.0273,558.8016,1881.288,0.0,0.0,0.0,333305.1169
2022,Ram River Sour Gas Plant,Alberta,Oil and gas extraction (except oil sands),Ram River Sour Gas Plant,272594.4573,5163.606,1321.2105,0.0,0.0,0.0,279079.2738
2022,"TransCanada Pipeline, Manitoba",Manitoba,Pipeline Transportation of Natural Gas,TransCanada PipeLines Ltd.,239768.8581,88526.8916,1635.3415,0.0,0.0,0.0,329931.0912
2022,Redwater Cogeneration Plant,Alberta,Fossil-Fuel Electric Power Generation,TransCanada Energy Ltd.,195418.9224,372.72424,1136.85,0.0,0.0,0.0,196928.4967
2022,Irving Oil Refinery,New Brunswick,Petroleum Refineries,Irving Oil Refinery,2923523.75,33004.0116,7837.01195,0.0,0.0,0.0,2964364.774
2022,"Foothills Pipeline, Saskatchewan",Saskatchewan,Pipeline Transportation of Natural Gas,Foothills Pipe Lines (Sask.) Ltd.,161667.4535,17168.2336,1093.4695,0.0,0.0,0.0,179929.1566
2022,Rimbey Gas Plant,Alberta,Oil and gas extraction (except oil sands),Keyera Corp,335967.12,7869.54868,2105.1918,0.0,0.0,0.0,345941.8605
2022,Sarnia Chemical Plant,Ontario,Petrochemical Manufacturing,Imperial Oil,280117.6347,3136.881048,1345.2407,0.0,0.0,0.0,284599.7565
2022,Sarnia Cogen Plant,Ontario,Fossil-Fuel Electric Power Generation,Imperial Oil,375822.9939,2676.7636,2535.997,0.0,0.0,0.0,381035.7545
2022,Sarnia Fractionation Plant,Ontario,Conventional Oil and Gas Extraction,Sarnia Fractionation Plant,187172.6123,425.370736,777.433945,0.0,0.0,0.0,188375.4171
2022,Sarnia Manufacturing Centre,Ontario,Petroleum Refineries,Shell Canada Products,712281.3549,8349.6224,1883.964235,41.264551,0.0,0.0,722556.2061
2022,Sarnia Refinery,Ontario,Petroleum Refineries,Suncor Energy Inc,733013.8643,3145.07942,3791.039915,0.0,0.0,0.0,739949.9836
2022,Sarnia Refinery Plant,Ontario,Petroleum Refineries,Imperial Oil,1503831.316,14253.70881,5053.33694,0.0,0.0,0.0,1523138.362
2022,Sarnia Regional Cogeneration Facility,Ontario,Fossil-Fuel Electric Power Generation,Sarnia Regional Cogeneration Facility,1094982.21,7938.467096,7513.19202,0.0,0.0,0.0,1110433.869
2022,Alliance Pipeline Ltd. - SK Pipeline System,Saskatchewan,Pipeline Transportation of Natural Gas,Alliance Pipeline,405860.4431,18863.05859,2725.56104,0.0,0.0,0.0,427449.0628
2022,SaskEnergy Incorporated,Saskatchewan,Natural Gas Distribution,SaskEnergy Incorporated,18470.41436,56751.91368,128.63365,0.0,0.0,0.0,75350.96169
2022,Yara Belle Plaine Inc.,Saskatchewan,Chemical Fertilizer (except Potash) Manufacturing,Yara Belle Plaine Inc.,513428.8106,4287.9368,9828.956,0.0,0.0,0.0,527545.7034
2022,Scotford Chemical Plant,Alberta,Petrochemical Manufacturing,Shell Chemicals Canada,256190.0657,539.5936,1543.2805,1586.343,0.0,0.0,259859.2828
2022,Scotford Complex,Alberta,Fossil-Fuel Electric Power Generation,Air Liquide Canada Inc.,486153.9,3269.28,3095.2,0.0,0.0,0.0,492518.38
2022,Scotford Upgrader and Upgrader Cogeneration,Alberta,Mined oil sands extraction,Scotford Upgrader and Upgrader Cogeneration,2401563.724,21019.0288,9450.377,0.585,0.0,0.0,2432033.715
2022,Fibrek SENC,Quebec,Chemical Pulp Mills,Fibrek General Partnership,80311.0,2157.904,3822.625,0.0,0.0,0.0,86291.529
2022,Shand Power Station,Saskatchewan,Fossil-Fuel Electric Power Generation,SaskPower,1758725.882,2174.628596,10553.2336,0.0,0.0,0.0,1771453.744
2022,Sheerness Generating Station,Alberta,Fossil-Fuel Electric Power Generation,Heartland Generation,1634653.98,883.6268,2308.9185,33.5483,0.0,0.0,1637880.073
2022,Caroline Complex,Alberta,Oil and gas extraction (except oil sands),Caroline Complex,300917.544,751.5648,2068.0865,0.0,0.0,0.0,303737.1953
2022,Jumping Pound Complex,Alberta,Oil and gas extraction (except oil sands),Jumping Pound Complex,194782.3876,3200.414,1561.857,0.0,0.0,0.0,199544.6586
2022,Shell Scotford Refinery,Alberta,Petroleum Refineries,Shell Canada Products,1017799.492,5990.964644,3586.993625,6.435,0.0,0.0,1027383.885
2022,"Koch Fertilizer Canada, ULC",Manitoba,Chemical Fertilizer (except Potash) Manufacturing,"Koch Fertilizer Canada, ULC",691517.199,222.292,24053.255,0.0,0.0,0.0,715792.746
2022,Site de Témiscaming,Quebec,Chemical Pulp Mills,TMB,165978.0,2900.52,5933.35,0.0,0.0,0.0,174811.87
2022,Bowmanville Cement Plant,Ontario,Cement Manufacturing,St. Marys Cement Inc. (Canada),1159625.197,366.7356,1433.5705,0.0,0.0,0.0,1161425.503
2022,St. Marys Cement Plant,Ontario,Cement Manufacturing,St. Marys Cement Inc. (Canada),539672.0971,161.8484,386.59578,0.0,0.0,0.0,540220.5413
2022,Hamilton,Ontario,Iron and Steel Mills and Ferro-Alloy Manufacturing,Stelco Inc.,258938.81,17462.9868,2693.778,0.0,0.0,0.0,279095.5748
2022,Lake Erie,Ontario,Iron and Steel Mills and Ferro-Alloy Manufacturing,Stelco Inc.,3762891.367,13431.34884,2400.78075,0.0,0.0,0.0,3778723.497
2022,Strachan Gas Plant,Alberta,Oil and gas extraction (except oil sands),Keyera Corp,146623.0417,9931.00668,2576.6851,0.0,0.0,0.0,159130.7334
2022,"Imperial Oil, Strathcona Refinery",Alberta,Petroleum Refineries,Imperial Oil,1708576.303,6029.604,5446.121,0.0,0.0,0.0,1720052.029
2022,Summit Road Landfill,Manitoba,Waste Treatment and Disposal,Water & Waste Department,0.0,73925.32,0.0,0.0,0.0,0.0,73925.32
2022,Sundance Thermal Electric Power Generating Plant,Alberta,Fossil-Fuel Electric Power Generation,TransAlta Corporation,876305.6046,483.092428,4227.581835,0.0,0.0,0.0,881016.2789
2022,CF Industries Courtright Nitrogen Complex,Ontario,Chemical Fertilizer (except Potash) Manufacturing,Terra International (Canada) Inc.,539220.1903,3219.1572,8667.09,0.0,0.0,0.0,551106.4375
2022,AV Terrace Bay,Ontario,Chemical Pulp Mills,AV Terrace Bay Inc.,156818.5,7083.076,3572.995,0.0,0.0,0.0,167474.571
2022,"Teck Metals Ltd, Trail Operations",British Columbia,Non-Ferrous Metal (except Aluminum) Smelting and Refining,"Teck Metals Ltd, Trail Operations",333131.32,1355.55,822.1095,0.0,0.0,39.48,335348.4595
2022,TransGas Limited,Saskatchewan,Pipeline Transportation of Natural Gas,TransGas Limited,93323.36878,118303.1948,606.90565,0.0,0.0,0.0,212233.4692
2022,Trenton Generating Station,Nova Scotia,Fossil-Fuel Electric Power Generation,Nova Scotia Power Incorporated,939613.9736,255.333428,3309.06666,0.0,0.0,0.0,943178.3737
2022,Tufts Cove Generating Station,Nova Scotia,Fossil-Fuel Electric Power Generation,Nova Scotia Power Incorporated,1051862.929,6368.818092,6920.22113,0.0,0.0,273.54,1065425.508
2022,Tunis Power Plant,Ontario,Fossil-Fuel Electric Power Generation,Tunis Power Plant,3748.9557,25.7012,25.23595,0.0,0.0,0.0,3799.89285
2022,Usine Alma,Quebec,Primary Production of Alumina and Aluminum,Rio Tinto,837717.06,43.5946,573.73825,235.144,60440.349,10.6925,899020.5784
2022,Usine Arvida,Quebec,Primary Production of Alumina and Aluminum,Rio Tinto,392960.07,22.372,442.3115,73.385,219091.809,0.0,612589.9475
2022,Usine de Bécancour,Quebec,Alkali and Chlorine Manufacturing,Olin,15501.55,0.4004,22.048,0.0,0.0,0.0,15523.9984
2022,Usine de Bouletage de Port-Cartier,Quebec,Iron Ore Mining,ArcelorMittal Mining Canada G.P.,907524.682,355.1352,2006.5535,0.0,0.0,0.0,909886.3707
2022,Aluminerie de Deschambault,Quebec,Primary Production of Alumina and Aluminum,Alcoa - Lauralco Management company,503755.285,21.392,843.23,73.61647,15022.215,0.0,519715.7385
2022,Usine de La Tuque,Quebec,Paperboard Mills,WestRock,214503.62,633.626,2667.5695,0.0,0.0,0.0,217804.8155
2022,Usine de Québec,Quebec,Newsprint Mills,Stadacona WB S.E.C.,21914.382,154.56,1869.84,0.0,0.0,0.0,23938.782
2022,Usine Grande-Baie,Quebec,Primary Production of Alumina and Aluminum,Rio Tinto,476727.05,40.296144,408.969465,36.9915,42936.96231,635.8395,520786.1089
2022,Usine Laterrière,Quebec,Primary Production of Alumina and Aluminum,Rio Tinto,406680.62,11.2784,203.94135,176.8,121497.564,0.0,528570.2038
2022,W12A Landfill,Ontario,Waste Treatment and Disposal,City of London,1144.0,93969.652,10.07,0.0,0.0,0.0,95123.722
2022,Wapiti Deep Cut Plant 04-08-069-08 W6M,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,110336.8828,7035.3304,2120.212,0.0,0.0,0.0,119492.4252
2022,Waterton Complex,Alberta,Oil and gas extraction (except oil sands),Waterton Complex,281592.034,4392.8164,2617.564,0.0,0.0,0.0,288602.4144
2022,West Windsor Power,Ontario,Fossil-Fuel Electric Power Generation,Engie Canada,23247.616,174.104,164.83,0.0,0.0,0.0,23586.55
2022,Western Canada Operations,Alberta,Petrochemical Manufacturing,Dow,1097268.635,1705.6732,3548.509,337.62459,0.0,0.0,1102860.442
2022,Dryden Mill,Ontario,Chemical Pulp Mills,Domtar,78540.1737,22064.8092,1865.07265,943.8,0.0,0.0,103413.8556
2022,Wildboy Sour Gas Plant D-075-A,British Columbia,Oil and gas extraction (except oil sands),Wildboy Sour Gas Plant D-075-A,52476.86743,8345.94908,327.911,0.0,0.0,0.0,61150.72751
2022,Wildcat Hills Gas Plant,Alberta,Oil and gas extraction (except oil sands),Wildcat Hills Gas Plant,132550.1419,5018.4092,779.683,0.0,0.0,0.0,138348.2341
2022,Windsor Essex Cogeneration Plant,Ontario,Fossil-Fuel Electric Power Generation,Windsor Essex Cogeneration Plant,9127.374268,66.082576,62.542385,0.0,0.0,0.0,9255.999229
2022,PAW In-Situ Oilsands Facilities,Alberta,In-situ oil sands extraction,Canadian Natural Resources Limited,3551131.351,23877.71366,6440.95273,0.0,0.0,0.0,3581450.017
2022,Strathcona Works,Alberta,Other Petroleum and Coal Products Manufacturing,Rio Tinto,93908.10483,2.5844,6.44533,1.43,0.0,0.0,93918.56456
2022,BEINFAIT MINE - CHAR PLANT,Saskatchewan,Lignite Coal Mining,BEINFAIT MINE - CHAR PLANT,83305.3606,144.14918,914.730975,0.0,0.0,0.0,84364.24076
2022,Bolney Thermal,Saskatchewan,Oil and gas extraction (except oil sands),Cenovus,433231.9095,11181.49536,1934.09985,0.0,0.0,0.0,446347.5047
2022,Usine de Joliette,Quebec,Tire Manufacturing,Bridgestone Canada inc.,21445.545,12.964,103.085,0.0,0.0,0.0,21561.594
2022,Glanbrook Landfill Site,Ontario,Waste Treatment and Disposal,City of Hamilton,0.0,16164.106,5.02175,0.0,0.0,0.0,16169.12775
2022,Irving Paper,New Brunswick,Paper (except Newsprint) Mills,Irving Paper,105319.7,46.870292,439.47865,0.0,0.0,0.0,105806.0489
2022,Walker Environmental Group Inc. Landfill Sites,Ontario,Waste Treatment and Disposal,Walker Environmental Group Inc. Landfill Sites,0.0,189415.996,0.0,0.0,0.0,0.0,189415.996
2022,North Tangleflags Facility,Saskatchewan,In-situ oil sands extraction,Canadian Natural Resources Limited,48263.15974,169.76204,221.3333,0.0,0.0,0.0,48654.25508
2022,Poplar Hill Generating Station,Alberta,Fossil-Fuel Electric Power Generation,Heartland Generation,96946.2522,196.1148,500.691,0.0,0.0,0.0,97643.058
2022,Prince George Pulp and Paper and Intercontinental Pulp Mills,British Columbia,Chemical Pulp Mills,Prince George Pulp and Paper and Intercontinental Pulp Mills,203135.8056,3595.6228,5439.0985,906.5293,0.0,0.0,213077.0562
2022,Ridge Landfill,Ontario,Waste Treatment and Disposal,Waste Connections of Canada Inc.,0.0,426228.712,0.0,0.0,0.0,0.0,426228.712
2022,Sainte Sophie Landfill,Quebec,Waste Treatment and Disposal,Waste Management of Canada Corporation,2621.54,160858.8436,6.996,0.0,0.0,0.0,163487.3796
2022,FortisBC Energy Inc.,British Columbia,Natural Gas Distribution,FortisBC Energy,67049.45585,161298.2973,452.45729,0.0,0.0,0.0,228800.2105
2022,Trail Road Waste Facility,Ontario,Waste Treatment and Disposal,City of Ottawa,2184.391,44924.236,128.147375,0.0,0.0,0.0,47236.77438
2022,Valleyview Generating Station,Alberta,Fossil-Fuel Electric Power Generation,Heartland Generation,41121.4225,111.1012,210.1715,0.0,0.0,0.0,41442.6952
2022,Wabush Mines - Scully,Newfoundland and Labrador,Iron Ore Mining,Tacora Resources Inc.,109187.3086,125.5324,1617.136,0.0,0.0,0.0,110929.977
2022,Walkerville,Ontario,Distilleries,Hiram Walker & Sons Ltd.,61962.51528,33.969796,276.14961,0.0,0.0,0.0,62272.63469
2022,Weyburn 05-16-006-13W2 BTY,Saskatchewan,Oil and gas extraction (except oil sands),Weyburn 05-16-006-13W2 BTY,46223.27088,1088.82648,142.0559,0.0,0.0,0.0,47454.15326
2022,Sea Rose FPSO,Newfoundland and Labrador,Oil and gas extraction (except oil sands),Cenovus,296599.8735,18566.2064,1705.6195,0.0,0.0,0.0,316871.6994
2022,Nackawic Mill,New Brunswick,Chemical Pulp Mills,AV Group NB Inc. - Nackawic Mill,113338.1,626.6736,3057.04,0.0,0.0,0.0,117021.8136
2022,Balzac Power Station,Alberta,Fossil-Fuel Electric Power Generation,Balzac Power Station,210396.2282,464.99208,1103.9794,0.0,0.0,0.0,211965.1997
2022,Bécancour Power Plant,Quebec,Fossil-Fuel Electric Power Generation,TransCanada Energy Ltd.,62012.7497,42.3024,357.061,0.0,0.0,0.0,62412.1131
2022,Eastview Landfill,Ontario,Waste Treatment and Disposal,Corporation of the City of Guelph,0.0,85290.9344,68.847,0.0,0.0,0.0,85359.7814
2022,Coal Valley Mine,Alberta,Bituminous Coal Mining,Coal Valley Mine,52882.015,28418.21332,1079.398,0.0,0.0,0.0,82379.62632
2022,Corunna Hydrogen Facility,Ontario,Industrial Gas Manufacturing,Air Products Canada Ltd,519402.28,116.2714,978.8835,0.0,0.0,0.0,520497.4349
2022,Edmonton Hydrogen Facility,Alberta,Industrial Gas Manufacturing,Air Products Canada Ltd,1234146.904,168.0,887.22,0.0,0.0,0.0,1235202.124
2022,Essex County Landfill No. 3,Ontario,Waste Treatment and Disposal,EWSWA,0.0,110236.868,0.0,0.0,0.0,0.0,110236.868
2022,Essex-Windsor Regional Landfill,Ontario,Waste Treatment and Disposal,EWSWA,1020.045,322493.694,2.620055,0.0,0.0,0.0,323516.3591
2022,Toronto Pearson International Airport,Ontario,Other Support Activities for Air Transportation,Greater Toronto Airports Authority,65126.642,34.7872,307.347,0.0,0.0,0.0,65468.7762
2022,Marten Hills Gas Plant,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,20509.946,3598.728,975.2,0.0,0.0,0.0,25083.874
2022,ArcelorMittal Contrecoeur Ouest,Quebec,Iron and Steel Mills and Ferro-Alloy Manufacturing,ArcelorMittal Long Products Canada s.e.n.c,90142.76,28.924,244.6321,0.0,0.0,0.0,90416.3161
2022,OC Celfortec LPValleyfield,Quebec,Polystyrene Foam Product Manufacturing,none,580.92,0.3864,0.53,141608.6516,0.0,0.0,142190.488
2022,Olds Gas Plant,Alberta,Oil and gas extraction (except oil sands),Olds Gas Plant,85908.0362,985.11364,995.8223,0.0,0.0,0.0,87888.97214
2022,Plant #31 Brampton,Ontario,Glass Manufacturing,O-I Canada Corp.,70332.75,29.848,251.22,0.0,0.0,0.0,70613.818
2022,Prentiss Manufacturing Facility,Alberta,Resin and Synthetic Rubber Manufacturing,Dow,26928.23013,270.93766,543.81975,0.0,0.0,0.0,27742.98754
2022,Britannia Sanitary Landfill Site,Ontario,Waste Treatment and Disposal,Region of Peel,0.0,191086.5284,0.0,0.0,0.0,0.0,191086.5284
2022,Transfer Station No. 2,Ontario,Waste Collection,EWSWA,0.0,13488.86,0.0,0.0,0.0,0.0,13488.86
2022,Bear Creek Power Plant,Alberta,Fossil-Fuel Electric Power Generation,TransCanada Energy Ltd.,235345.3022,1412.5804,1601.8985,0.0,0.0,0.0,238359.7811
2022,Diavik Diamond Mines (2012) Inc.,Northwest Territories,Diamond Mining,Diavik Diamond Mines (2012) Inc.,194021.692,156.016,383.455,0.0,0.0,0.0,194561.163
2022,Teck Highland Valley Copper Partnership,British Columbia,Copper-Zinc Ore Mining,Teck Highland Valley Copper Partnership,161678.5689,209.1572,5738.0185,0.0,0.0,0.0,167625.7446
2022,"Irving Pulp & Paper, Limited",New Brunswick,Chemical Pulp Mills,Irving Pulp & Paper Ltd.,90581.0188,4125.916396,3993.20868,0.0,0.0,0.0,98700.14388
2022,Line Creek Operations,British Columbia,Bituminous Coal Mining,Teck Coal Limited,128730.2753,135399.4572,3970.0445,0.0,0.0,0.0,268099.777
2022,Lloydminster Ethanol Plant,Saskatchewan,Other Basic Organic Chemical Manufacturing,Cenovus,31595.96731,27.48872,153.49595,0.0,0.0,0.0,31776.95198
2022,Long Lake,Alberta,In-situ oil sands extraction,Long Lake,1846183.887,5139.96364,9123.2186,0.0,0.0,0.0,1860447.069
2022,Tucker Thermal,Alberta,In-situ oil sands extraction,Tucker Thermal,861235.6454,3146.67584,1134.56305,0.0,0.0,0.0,865516.8843
2022,Sudbury Integrated Nickel Operations Smelter,Ontario,Non-Ferrous Metal (except Aluminum) Smelting and Refining,Sudbury Integrated Nickel Operations Smelter,117799.2112,24.1584,114.427,0.0,0.0,0.0,117937.7966
2022,Dillon / Brule Mine,British Columbia,Bituminous Coal Mining,Dillon / Brule Mine,96878.4035,43136.1084,3834.42545,0.0,0.0,0.0,143848.9374
2022,Wolverine Mine,British Columbia,Bituminous Coal Mining,Wolverine Mine,91079.4905,26506.312,3617.61835,0.0,0.0,0.0,121203.4209
2022,Usine de triage Lachenaie,Quebec,All Other Waste Management Services,Complexe Enviro Connexions,12050.67,36363.6,765.85,0.0,0.0,0.0,49180.12
2022,Cardinal River Operations,Alberta,Bituminous Coal Mining,Teck Coal Limited,4387.0065,5.1128,60.632,0.0,0.0,0.0,4452.7513
2022,Duffin Creek WPCP,Ontario,Sewage Treatment Facilities,Region of Durham,7578.72,212.5704,12074.2215,0.0,0.0,0.0,19865.5119
2022,Pod One,Alberta,In-situ oil sands extraction,Connacher Oil and Gas Limited,216408.9562,2910.7624,323.5915,0.0,0.0,0.0,219643.3101
2022,Greenfield Energy Centre LP,Ontario,Fossil-Fuel Electric Power Generation,Greenfield Energy Centre LP,544888.5505,3945.4268,3736.076,0.0,0.0,0.0,552570.0533
2022,Horizon Oil Sands Processing Plant and Mine,Alberta,Mined oil sands extraction,Canadian Natural Resources Limited,4954195.568,569732.3018,22801.31736,4227.21,0.663,0.0,5550957.06
2022,Minnedosa Ethanol Plant,Manitoba,Other Basic Organic Chemical Manufacturing,Cenovus,77755.7279,99.21982,356.01054,0.0,0.0,0.0,78210.95826
2022,Orion Facilities,Alberta,In-situ oil sands extraction,Orion Facilities,562971.9498,1500.1686,732.07575,0.0,0.0,0.0,565204.1942
2022,Portlands Energy Centre,Ontario,Fossil-Fuel Electric Power Generation,Atura Power,604697.215,4406.849692,4170.82281,0.0,0.0,0.0,613274.8875
2022,Surmont SAGD Commercial Battery,Alberta,In-situ oil sands extraction,Surmont SAGD Commercial Battery,3043836.646,5628.0826,4177.18175,0.0,0.0,0.0,3053641.91
2022,Tiverton,Ontario,Other Basic Organic Chemical Manufacturing,Greenfield Global Inc.,30899.3668,16.813552,141.23175,0.0,0.0,0.0,31057.4121
2022,ADM AGRI-INDUSTRIES - ADM Windsor,Ontario,Oilseed Processing,ADM,83497.5082,47.8604,388.4105,0.0,0.0,0.0,83933.7791
2022,Suffield Gas Storage Facility,Alberta,Oil and gas extraction (except oil sands),Suffield Gas Storage Facility,41174.21804,9319.25568,262.668,0.0,0.0,0.0,50756.14172
2022,Vanscoy Potash Operations,Saskatchewan,Potash Mining,Agrium,54469.837,45.3572,236.5655,0.0,0.0,0.0,54751.7597
2022,AltaSteel Inc.,Alberta,Iron and Steel Mills and Ferro-Alloy Manufacturing,AltaSteel Inc.,87761.21921,36.5855,297.3141,0.0,0.0,0.0,88095.11881
2022,Baymag Exshaw Operations,Alberta,All Other Non-Metallic Mineral Product Manufacturing,Baymag Exshaw Operations,180385.7011,25.0572,205.7725,0.0,0.0,0.0,180616.5308
2022,BUNGE CANADA - HAMILTON,Ontario,Oilseed Processing,Bunge Canada,49614.8779,26.70276,225.09365,0.0,0.0,0.0,49866.67431
2022,Canfor Taylor Pulp,British Columbia,Mechanical Pulp Mills,Canfor Taylor Pulp,9816.6652,5.64312,60.314,0.0,0.0,0.0,9882.62232
2022,CGC Hagersville Plant,Ontario,Gypsum Product Manufacturing,CGC Inc.,78390.0634,49.3108,365.912,0.0,0.0,0.0,78805.2862
2022,Galloway Plant 14-14-053-20 W5M,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,46886.67,11028.92,2135.9,0.0,0.0,0.0,60051.49
2022,Gold Creek 13-26-067-05 W6M,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,77607.982,11002.32,1902.7,0.0,0.0,0.0,90513.002
2022,Stoddart 02-34 Sour Gas Plant,British Columbia,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,78048.71,8576.68,530.0,0.0,0.0,0.0,87155.39
2022,Wild River 04-03-57-23W5M,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,18303.612,5285.952,1203.1,0.0,0.0,0.0,24792.664
2022,North Bay Power Plant,Ontario,Fossil-Fuel Electric Power Generation,North Bay Power Plant,44529.0532,321.566448,305.504985,0.0,0.0,0.0,45156.12464
2022,Hartland Landfill,British Columbia,Waste Treatment and Disposal,Hartland Landfill,1153.7126,68924.2484,52.3163,0.0,0.0,0.0,70130.2773
2022,"Cascades Containerboard Packaging, A Division of Cascades Canada ULC.",Ontario,Paperboard Mills,Cascades Canada ULC,59319.02,33.1646,264.39845,20.802632,0.0,0.0,59637.38568
2022,Brintnell Oil Battery and Comp Stn 1107 11-07,Alberta,Oil and gas extraction (except oil sands),Canadian Natural Resources Limited,43968.2301,32437.7396,247.5471,0.0,0.0,0.0,76653.5168
2022,Suffield C Comp Stn 01-04,Alberta,Oil and gas extraction (except oil sands),Suffield C Comp Stn 01-04,11627.16703,2080.435,644.90665,0.0,0.0,0.0,14352.50868
2022,Suffield K (Koomati) Gas Battery 04-04,Alberta,Oil and gas extraction (except oil sands),Suffield K (Koomati) Gas Battery 04-04,13041.23137,1254.74888,949.68845,0.0,0.0,0.0,15245.6687
2022,Suffield Oil Battery 01-27,Alberta,Oil and gas extraction (except oil sands),Suffield Oil Battery 01-27,43251.71027,865.99632,242.44055,0.0,0.0,0.0,44360.14714
2022,Vancouver Wallboard Plant,British Columbia,Gypsum Product Manufacturing,Vancouver Wallboard Plant,26839.0,14.42,125.61,0.0,0.0,0.0,26979.03
2022,Langley Plant,British Columbia,Lime Manufacturing,Langley Plant,62232.86816,11.6732,102.025,0.0,0.0,0.0,62346.56636
2022,Lethbridge Waste and Recycling Centre Disposal Site,Alberta,Waste Treatment and Disposal,Lethbridge Waste and Recycling Centre Disposal Site,740.47,96558.56,583.0,0.0,0.0,0.0,97882.03
2022,Landfill,Saskatchewan,Waste Treatment and Disposal,Landfill,395.691138,108551.7697,24.734305,0.0,0.0,0.0,108972.1952
2022,Vancouver Landfill,British Columbia,Waste Treatment and Disposal,City of Vancouver,2996.7674,227413.8328,140.238,0.0,0.0,0.0,230550.8382
2022,Kilcona Landfill,Manitoba,Waste Treatment and Disposal,Water & Waste Department,0.0,41198.64,0.0,0.0,0.0,0.0,41198.64
